dataset,model,test_score,classes,transf_metric,transf_score
dtd,vit_small_patch16_224,0.7111702127659575,47,bot_per_scorer_dataset_+I_scorer,0.12566027037417668
dtd,densenet121,0.6329787234042553,47,bot_svm_+I_scorer,0.17437117805272792
dtd,densenet161,0.6388297872340425,47,bot_svm_+I_scorer,0.18687633048440275
dtd,densenet169,0.6191489361702128,47,bot_svm_+I_scorer,0.1564248776787056
dtd,efficientnet_b0,0.549468085106383,47,bot_svm_+I_scorer,0.14210784960607747
dtd,mobilenetv2_050,0.4473404255319149,47,bot_svm_+I_scorer,-0.03360456458795712
dtd,mobilenetv2_100,0.571808510638298,47,bot_svm_+I_scorer,0.12229970352734876
dtd,resnet18,0.5537234042553191,47,bot_svm_+I_scorer,-0.031050116466263475
dtd,resnet34,0.5398936170212765,47,bot_svm_+I_scorer,0.007868381641268268
dtd,resnet50,0.5893617021276595,47,bot_svm_+I_scorer,0.04594484963730625
dtd,vit_small_patch16_224,0.7111702127659575,47,bot_svm_+I_scorer,0.10750894446935794
dtd,densenet121,0.6329787234042553,47,bot_lsq_+I_scorer,0.12105484553762635
dtd,densenet161,0.6388297872340425,47,bot_lsq_+I_scorer,0.5410000671912621
